开始时间,结束时间,车号,出货单号,盘号,强度等级,坍落度值
2021-11-24 15:12:56,2021-11-24 15:13:26,37,5225,1,C30P6,220.0
2021-11-24 15:15:00,2021-11-24 15:15:30,37,5225,2,C30P6,220.0
2021-11-24 15:17:03,2021-11-24 15:17:33,37,5225,3,C30P6,220.0
2021-11-24 15:19:06,2021-11-24 15:19:36,37,5225,4,C30P6,220.0
2021-11-24 15:39:57,2021-11-24 15:40:27,09,5233,1,C30P6,220.0
2021-11-24 15:42:01,2021-11-24 15:42:31,09,5233,2,C30P6,220.0
2021-11-24 15:44:04,2021-11-24 15:44:34,09,5233,3,C30P6,220.0
2021-11-24 15:46:07,2021-11-24 15:46:37,09,5233,4,C30P6,220.0
2021-11-24 16:02:19,2021-11-24 16:02:49,大26,5244,1,C30P6,220.0
2021-11-24 16:04:22,2021-11-24 16:04:52,大26,5244,2,C30P6,220.0
2021-11-24 16:06:25,2021-11-24 16:06:55,大26,5244,3,C30P6,220.0
2021-11-24 16:08:29,2021-11-24 16:08:59,大26,5244,4,C30P6,220.0
2021-11-24 16:10:32,2021-11-24 16:11:02,大26,5244,5,C30P6,220.0
2021-11-24 16:28:35,2021-11-24 16:29:05,大31,5247,1,C30P6,220.0
2021-11-24 16:30:39,2021-11-24 16:31:09,大31,5247,2,C30P6,220.0
2021-11-24 16:32:59,2021-11-24 16:33:29,大31,5247,3,C30P6,220.0
2021-11-24 16:36:23,2021-11-24 16:36:53,大31,5247,4,C30P6,220.0
2021-11-24 16:39:14,2021-11-24 16:39:44,大31,5247,5,C30P6,220.0
2021-11-24 16:42:07,2021-11-24 16:42:37,大11,5250,1,C30P6,220.0
2021-11-24 16:44:14,2021-11-24 16:44:44,大11,5250,2,C30P6,220.0
2021-11-24 16:47:05,2021-11-24 16:47:35,大11,5250,3,C30P6,220.0
2021-11-24 16:48:46,2021-11-24 16:49:16,大11,5250,4,C30P6,220.0
2021-11-24 16:50:50,2021-11-24 16:51:20,大11,5250,5,C30P6,220.0
2021-11-24 17:11:46,2021-11-24 17:12:16,大19,5256,1,C30P6,220.0
2021-11-24 17:13:49,2021-11-24 17:14:19,大19,5256,2,C30P6,220.0
2021-11-24 17:15:59,2021-11-24 17:16:29,大19,5256,3,C30P6,220.0
2021-11-24 17:18:05,2021-11-24 17:18:35,大19,5256,4,C30P6,220.0
2021-11-24 17:20:10,2021-11-24 17:20:40,大19,5256,5,C30P6,220.0
2021-11-24 17:23:23,2021-11-24 17:23:53,37,5257,1,C30P6,220.0
2021-11-24 17:25:53,2021-11-24 17:26:23,37,5257,2,C30P6,220.0
2021-11-24 17:27:56,2021-11-24 17:28:26,37,5257,3,C30P6,220.0
2021-11-24 17:30:00,2021-11-24 17:30:30,37,5257,4,C30P6,220.0
2021-11-24 18:33:55,2021-11-24 18:34:25,17,5268,1,C30P6,220.0
2021-11-24 18:35:58,2021-11-24 18:36:28,17,5268,2,C30P6,220.0
2021-11-24 18:38:01,2021-11-24 18:38:31,17,5268,3,C30P6,220.0
2021-11-24 18:40:05,2021-11-24 18:40:35,17,5268,4,C30P6,220.0
2021-11-24 18:43:03,2021-11-24 18:43:33,大22,5269,1,C30P6,220.0
2021-11-24 18:45:06,2021-11-24 18:45:36,大22,5269,2,C30P6,220.0
2021-11-24 18:47:09,2021-11-24 18:47:39,大22,5269,3,C30P6,220.0
2021-11-24 18:49:12,2021-11-24 18:49:42,大22,5269,4,C30P6,220.0
2021-11-24 18:51:16,2021-11-24 18:51:46,大22,5269,5,C30P6,220.0
2021-11-24 19:41:56,2021-11-24 19:42:26,05,5278,1,C30P6,220.0
2021-11-24 19:44:00,2021-11-24 19:44:30,05,5278,2,C30P6,220.0
2021-11-24 19:46:03,2021-11-24 19:46:33,05,5278,3,C30P6,220.0
2021-11-24 19:48:07,2021-11-24 19:48:37,05,5278,4,C30P6,220.0
2021-11-24 20:48:25,2021-11-24 20:48:55,50,5283,1,C30P6,220.0
2021-11-24 20:50:32,2021-11-24 20:51:02,50,5283,2,C30P6,220.0
2021-11-24 20:53:07,2021-11-24 20:53:37,50,5283,3,C30P6,220.0
2021-11-24 17:46:13,2021-11-24 17:46:43,大30,5260,1,C35P6,220.0
2021-11-24 17:48:57,2021-11-24 17:49:27,41,5262,1,C35P6,220.0
2021-11-24 17:51:01,2021-11-24 17:51:31,41,5262,2,C35P6,220.0
2021-11-24 17:53:35,2021-11-24 17:54:05,41,5262,3,C35P6,220.0
2021-11-24 17:55:34,2021-11-24 17:56:04,41,5262,4,C35P6,220.0
2021-11-24 17:59:37,2021-11-24 18:00:07,大31,5264,1,C35P6,220.0
2021-11-24 18:02:00,2021-11-24 18:02:30,大31,5264,2,C35P6,220.0
2021-11-24 18:04:14,2021-11-24 18:04:44,大31,5264,3,C35P6,220.0
2021-11-24 18:06:27,2021-11-24 18:06:57,大31,5264,4,C35P6,220.0
2021-11-24 18:08:40,2021-11-24 18:09:10,大31,5264,5,C35P6,220.0
2021-11-24 18:11:49,2021-11-24 18:12:19,13,5265,1,C35P6,220.0
2021-11-24 18:14:02,2021-11-24 18:14:32,13,5265,2,C35P6,220.0
2021-11-24 18:16:16,2021-11-24 18:16:46,13,5265,3,C35P6,220.0
2021-11-24 18:18:29,2021-11-24 18:18:59,13,5265,4,C35P6,220.0
2021-11-24 18:56:11,2021-11-24 18:56:41,大10,5270,1,C35P6,220.0
2021-11-24 18:58:24,2021-11-24 18:58:54,大10,5270,2,C35P6,220.0
2021-11-24 19:00:38,2021-11-24 19:01:08,大10,5270,3,C35P6,220.0
2021-11-24 19:02:51,2021-11-24 19:03:21,大10,5270,4,C35P6,220.0
2021-11-24 19:05:04,2021-11-24 19:05:34,大10,5270,5,C35P6,220.0
2021-11-24 19:09:21,2021-11-24 19:09:51,50,5273,1,C35P6,220.0
2021-11-24 19:11:35,2021-11-24 19:12:05,50,5273,2,C35P6,220.0
2021-11-24 19:13:48,2021-11-24 19:14:18,50,5273,3,C35P6,220.0
2021-11-24 19:16:36,2021-11-24 19:17:06,50,5273,4,C35P6,220.0
2021-11-24 19:18:50,2021-11-24 19:19:20,37,5274,1,C35P6,220.0
2021-11-24 19:21:03,2021-11-24 19:21:33,37,5274,2,C35P6,220.0
2021-11-24 19:23:16,2021-11-24 19:23:46,37,5274,3,C35P6,220.0
2021-11-24 19:25:50,2021-11-24 19:26:20,37,5274,4,C35P6,220.0
2021-11-24 19:29:50,2021-11-24 19:30:20,09,5276,1,C35P6,220.0
2021-11-24 19:32:03,2021-11-24 19:32:33,09,5276,2,C35P6,220.0
2021-11-24 19:34:16,2021-11-24 19:34:46,09,5276,3,C35P6,220.0
2021-11-24 19:36:29,2021-11-24 19:36:59,09,5276,4,C35P6,220.0
2021-11-24 19:51:00,2021-11-24 19:51:30,17,5279,1,C35P6,220.0
2021-11-24 19:53:14,2021-11-24 19:53:44,17,5279,2,C35P6,220.0
2021-11-24 19:55:27,2021-11-24 19:55:57,17,5279,3,C35P6,220.0
2021-11-24 19:57:40,2021-11-24 19:58:10,17,5279,4,C35P6,220.0
2021-11-24 20:12:15,2021-11-24 20:12:45,大31,5281,1,C35P6,220.0
2021-11-24 20:14:28,2021-11-24 20:14:58,大31,5281,2,C35P6,220.0
2021-11-24 20:16:42,2021-11-24 20:17:12,大31,5281,3,C35P6,220.0
2021-11-24 20:18:55,2021-11-24 20:19:25,大31,5281,4,C35P6,220.0
2021-11-24 20:21:08,2021-11-24 20:21:38,大31,5281,5,C35P6,220.0
2021-11-24 20:35:34,2021-11-24 20:36:04,大10,5282,1,C35P6,220.0
2021-11-24 20:37:47,2021-11-24 20:38:17,大10,5282,2,C35P6,220.0
2021-11-24 20:40:00,2021-11-24 20:40:30,大10,5282,3,C35P6,220.0
2021-11-24 20:42:42,2021-11-24 20:43:12,大10,5282,4,C35P6,220.0
2021-11-24 20:45:43,2021-11-24 20:46:13,大10,5282,5,C35P6,220.0
2021-11-24 21:11:52,2021-11-24 21:12:22,19,5286,1,C35P6,220.0
2021-11-24 21:14:06,2021-11-24 21:14:36,19,5286,2,C35P6,220.0
2021-11-24 21:16:19,2021-11-24 21:16:49,19,5286,3,C35P6,220.0
2021-11-24 21:18:33,2021-11-24 21:19:03,19,5286,4,C35P6,220.0
2021-11-24 21:21:07,2021-11-24 21:21:37,大16,5287,1,C35P6,220.0
2021-11-24 21:23:21,2021-11-24 21:23:51,大16,5287,2,C35P6,220.0
2021-11-24 21:25:34,2021-11-24 21:26:04,大16,5287,3,C35P6,220.0
2021-11-24 21:27:47,2021-11-24 21:28:17,大16,5287,4,C35P6,220.0
2021-11-24 21:30:01,2021-11-24 21:30:31,大16,5287,5,C35P6,220.0
2021-11-24 21:42:12,2021-11-24 21:42:42,大31,5288,1,C35P6,220.0
2021-11-24 21:44:26,2021-11-24 21:44:56,大31,5288,2,C35P6,220.0
2021-11-24 21:46:39,2021-11-24 21:47:09,大31,5288,3,C35P6,220.0
2021-11-24 21:48:53,2021-11-24 21:49:23,大31,5288,4,C35P6,220.0
2021-11-24 21:51:08,2021-11-24 21:51:38,大31,5288,5,C35P6,220.0
2021-11-24 21:56:21,2021-11-24 21:56:51,50,5289,1,C35P6,220.0
2021-11-24 21:58:35,2021-11-24 21:59:05,50,5289,2,C35P6,220.0
2021-11-24 22:00:48,2021-11-24 22:01:18,50,5289,3,C35P6,220.0
2021-11-24 22:03:09,2021-11-24 22:03:39,50,5289,4,C35P6,220.0
2021-11-24 22:11:08,2021-11-24 22:11:38,大10,5290,1,C35P6,220.0
2021-11-24 22:13:22,2021-11-24 22:13:52,大10,5290,2,C35P6,220.0
2021-11-24 22:15:35,2021-11-24 22:16:05,大10,5290,3,C35P6,220.0
2021-11-24 22:17:48,2021-11-24 22:18:18,大10,5290,4,C35P6,220.0
2021-11-24 22:20:24,2021-11-24 22:20:54,大10,5290,5,C35P6,220.0
2021-11-24 22:27:43,2021-11-24 22:28:13,大27,5291,1,C35P6,220.0
2021-11-24 22:29:56,2021-11-24 22:30:26,大27,5291,2,C35P6,220.0
2021-11-24 22:32:20,2021-11-24 22:32:50,大27,5291,3,C35P6,220.0
2021-11-24 22:34:34,2021-11-24 22:35:04,大27,5291,4,C35P6,220.0
2021-11-24 22:36:47,2021-11-24 22:37:17,大27,5291,5,C35P6,220.0
2021-11-24 22:40:16,2021-11-24 22:40:46,05,5292,1,C35P6,220.0
2021-11-24 22:43:00,2021-11-24 22:43:30,05,5292,2,C35P6,220.0
2021-11-24 22:45:14,2021-11-24 22:45:44,05,5292,3,C35P6,220.0
2021-11-24 22:48:19,2021-11-24 22:48:49,05,5292,4,C35P6,220.0
2021-11-24 22:54:53,2021-11-24 22:55:23,大21,5293,1,C35P6,220.0
2021-11-24 22:57:06,2021-11-24 22:57:36,大21,5293,2,C35P6,220.0
2021-11-24 22:59:20,2021-11-24 22:59:50,大21,5293,3,C35P6,220.0
2021-11-24 23:01:33,2021-11-24 23:02:03,大21,5293,4,C35P6,220.0
2021-11-24 23:03:46,2021-11-24 23:04:16,大21,5293,5,C35P6,220.0
2021-11-24 23:07:41,2021-11-24 23:08:11,大16,5294,1,C35P6,220.0
2021-11-24 23:09:54,2021-11-24 23:10:24,大16,5294,2,C35P6,220.0
2021-11-24 23:12:08,2021-11-24 23:12:38,大16,5294,3,C35P6,220.0
2021-11-24 23:14:21,2021-11-24 23:14:51,大16,5294,4,C35P6,220.0
2021-11-24 23:16:34,2021-11-24 23:17:04,大16,5294,5,C35P6,220.0
2021-11-24 23:22:54,2021-11-24 23:23:24,19,5295,2,C35P6,220.0
2021-11-24 23:26:54,2021-11-24 23:27:24,19,5295,1,C35P6,220.0
2021-11-24 23:36:32,2021-11-24 23:37:02,19,5296,1,C35P6,220.0
2021-11-24 23:38:46,2021-11-24 23:39:16,19,5296,2,C35P6,220.0
2021-11-24 23:40:59,2021-11-24 23:41:29,19,5296,3,C35P6,220.0
2021-11-24 23:44:55,2021-11-24 23:45:25,大31,5297,1,C35P6,220.0
2021-11-24 23:47:08,2021-11-24 23:47:38,大31,5297,2,C35P6,220.0
2021-11-24 23:49:22,2021-11-24 23:49:52,大31,5297,3,C35P6,220.0
2021-11-24 23:51:35,2021-11-24 23:52:05,大31,5297,4,C35P6,220.0
2021-11-24 14:47:32,2021-11-24 14:48:02,大22,5215,1,C15,220.0
2021-11-24 14:49:33,2021-11-24 14:50:03,大22,5215,2,C15,220.0
2021-11-24 14:51:35,2021-11-24 14:52:05,大22,5215,3,C15,220.0
2021-11-24 14:53:36,2021-11-24 14:54:06,大22,5215,4,C15,220.0
2021-11-24 14:59:42,2021-11-24 15:00:12,49,5219,1,C15,220.0
2021-11-24 15:01:43,2021-11-24 15:02:13,49,5219,2,C15,220.0
2021-11-24 14:39:49,2021-11-24 14:40:19,16,5210,1,C20,220.0
2021-11-24 14:41:54,2021-11-24 14:42:24,16,5210,2,C20,220.0
2021-11-24 15:53:13,2021-11-24 15:53:43,大23,5237,1,C25细石,220.0
2021-11-24 15:55:19,2021-11-24 15:55:49,大23,5237,2,C25细石,220.0
2021-11-24 15:57:25,2021-11-24 15:57:55,大23,5237,3,C25细石,220.0
2021-11-24 15:59:18,2021-11-24 15:59:48,大23,5237,4,C25细石,220.0
2021-11-24 17:47:07,2021-11-24 17:47:37,大26,5261,1,C25细石,220.0
2021-11-24 17:50:20,2021-11-24 17:50:50,大26,5261,2,C25细石,220.0
2021-11-24 12:22:56,2021-11-24 12:23:26,19,5137,1,C30,220.0
2021-11-24 12:25:09,2021-11-24 12:25:39,19,5137,2,C30,220.0
2021-11-24 12:27:20,2021-11-24 12:27:50,19,5137,3,C30,220.0
2021-11-24 12:29:31,2021-11-24 12:30:01,19,5137,4,C30,220.0
2021-11-24 12:52:59,2021-11-24 12:53:29,05,5156,1,C30,220.0
2021-11-24 12:55:10,2021-11-24 12:55:40,05,5156,2,C30,220.0
2021-11-24 12:57:21,2021-11-24 12:57:51,05,5156,3,C30,220.0
2021-11-24 12:59:32,2021-11-24 13:00:02,05,5156,4,C30,220.0
2021-11-24 13:16:49,2021-11-24 13:17:19,大12,5166,1,C30,220.0
2021-11-24 13:19:00,2021-11-24 13:19:30,大12,5166,2,C30,220.0
2021-11-24 13:21:11,2021-11-24 13:21:41,大12,5166,3,C30,220.0
2021-11-24 13:23:22,2021-11-24 13:23:52,大12,5166,4,C30,220.0
2021-11-24 13:44:42,2021-11-24 13:45:12,56,5182,1,C30,220.0
2021-11-24 13:46:53,2021-11-24 13:47:23,56,5182,2,C30,220.0
2021-11-24 13:49:04,2021-11-24 13:49:34,56,5182,3,C30,220.0
2021-11-24 13:51:24,2021-11-24 13:51:54,56,5182,4,C30,220.0
2021-11-24 14:13:41,2021-11-24 14:14:11,06,5196,1,C30,220.0
2021-11-24 14:15:52,2021-11-24 14:16:22,06,5196,2,C30,220.0
2021-11-24 14:18:46,2021-11-24 14:19:16,06,5196,3,C30,220.0
2021-11-24 14:21:47,2021-11-24 14:22:17,06,5196,4,C30,220.0
2021-11-24 14:25:05,2021-11-24 14:25:35,大11,5197,1,C30,220.0
2021-11-24 14:27:15,2021-11-24 14:27:45,大11,5197,2,C30,220.0
2021-11-24 14:29:26,2021-11-24 14:29:56,大11,5197,3,C30,220.0
2021-11-24 14:34:25,2021-11-24 14:34:55,大11,5197,4,C30,220.0
2021-11-24 06:29:31,2021-11-24 06:30:01,大20,5002,1,C30P6,220.0
2021-11-24 06:31:38,2021-11-24 06:32:08,大20,5002,2,C30P6,220.0
2021-11-24 06:34:36,2021-11-24 06:35:06,大20,5002,3,C30P6,220.0
2021-11-24 06:36:43,2021-11-24 06:37:13,大20,5002,4,C30P6,220.0
2021-11-24 06:38:53,2021-11-24 06:39:23,大20,5002,5,C30P6,220.0
2021-11-24 06:43:52,2021-11-24 06:44:22,大17,5005,1,C30P6,220.0
2021-11-24 06:48:33,2021-11-24 06:49:03,大17,5005,2,C30P6,220.0
2021-11-24 06:51:02,2021-11-24 06:51:32,大17,5005,3,C30P6,220.0
2021-11-24 06:54:01,2021-11-24 06:54:31,大17,5005,4,C30P6,220.0
2021-11-24 06:55:48,2021-11-24 06:56:18,大17,5005,5,C30P6,220.0
2021-11-24 07:00:47,2021-11-24 07:01:17,48,5016,1,C30P6,220.0
2021-11-24 07:02:54,2021-11-24 07:03:24,48,5016,2,C30P6,220.0
2021-11-24 07:05:21,2021-11-24 07:05:51,48,5016,3,C30P6,220.0
2021-11-24 07:07:28,2021-11-24 07:07:58,48,5016,4,C30P6,220.0
2021-11-24 07:41:01,2021-11-24 07:41:31,39,5024,1,C30P6,220.0
2021-11-24 07:43:12,2021-11-24 07:43:42,39,5024,2,C30P6,220.0
2021-11-24 07:45:40,2021-11-24 07:46:10,39,5024,3,C30P6,220.0
2021-11-24 07:48:13,2021-11-24 07:48:43,39,5024,4,C30P6,220.0
2021-11-24 07:56:23,2021-11-24 07:56:53,大27,5030,1,C30P6,220.0
2021-11-24 07:58:16,2021-11-24 07:58:46,大27,5030,2,C30P6,220.0
2021-11-24 08:00:45,2021-11-24 08:01:15,大27,5030,3,C30P6,220.0
2021-11-24 08:03:31,2021-11-24 08:04:01,大27,5030,4,C30P6,220.0
2021-11-24 08:06:29,2021-11-24 08:06:59,大27,5030,5,C30P6,220.0
2021-11-24 08:10:29,2021-11-24 08:10:59,大9,5034,1,C30P6,220.0
2021-11-24 08:13:30,2021-11-24 08:14:00,大9,5034,2,C30P6,220.0
2021-11-24 08:16:06,2021-11-24 08:16:36,大9,5034,3,C30P6,220.0
2021-11-24 08:18:24,2021-11-24 08:18:54,大9,5034,4,C30P6,220.0
2021-11-24 08:20:56,2021-11-24 08:21:26,大9,5034,5,C30P6,220.0
2021-11-24 08:24:36,2021-11-24 08:25:06,01,5040,1,C30P6,220.0
2021-11-24 08:27:36,2021-11-24 08:28:06,01,5040,2,C30P6,220.0
2021-11-24 08:30:42,2021-11-24 08:31:12,01,5040,3,C30P6,220.0
2021-11-24 08:33:52,2021-11-24 08:34:22,01,5040,4,C30P6,220.0
2021-11-24 08:37:27,2021-11-24 08:37:57,15,5043,1,C30P6,220.0
2021-11-24 08:41:28,2021-11-24 08:41:58,15,5043,2,C30P6,220.0
2021-11-24 08:44:02,2021-11-24 08:44:32,15,5043,3,C30P6,220.0
2021-11-24 08:47:10,2021-11-24 08:47:40,15,5043,4,C30P6,220.0
2021-11-24 09:26:16,2021-11-24 09:26:46,42,5059,1,C30P6,220.0
2021-11-24 09:29:37,2021-11-24 09:30:07,42,5059,2,C30P6,220.0
2021-11-24 09:33:11,2021-11-24 09:33:41,42,5059,3,C30P6,220.0
2021-11-24 09:36:16,2021-11-24 09:36:46,42,5059,4,C30P6,220.0
2021-11-24 09:50:33,2021-11-24 09:51:03,大33,5069,1,C30P6,220.0
2021-11-24 09:52:44,2021-11-24 09:53:14,大33,5069,2,C30P6,220.0
2021-11-24 09:55:38,2021-11-24 09:56:08,大33,5069,3,C30P6,220.0
2021-11-24 09:59:11,2021-11-24 09:59:41,大33,5069,4,C30P6,220.0
2021-11-24 10:01:58,2021-11-24 10:02:28,大33,5069,5,C30P6,220.0
2021-11-24 10:06:57,2021-11-24 10:07:27,大10,5075,1,C30P6,220.0
2021-11-24 10:09:08,2021-11-24 10:09:38,大10,5075,2,C30P6,220.0
2021-11-24 10:12:34,2021-11-24 10:13:04,大10,5075,3,C30P6,220.0
2021-11-24 10:16:07,2021-11-24 10:16:37,大10,5075,4,C30P6,220.0
2021-11-24 10:19:33,2021-11-24 10:20:03,大10,5075,5,C30P6,220.0
2021-11-24 10:22:43,2021-11-24 10:23:13,39,5081,1,C30P6,220.0
2021-11-24 10:25:57,2021-11-24 10:26:27,39,5081,2,C30P6,220.0
2021-11-24 10:29:06,2021-11-24 10:29:36,39,5081,3,C30P6,220.0
2021-11-24 10:32:17,2021-11-24 10:32:47,39,5081,4,C30P6,220.0
2021-11-24 10:36:58,2021-11-24 10:37:28,52,5087,1,C30P6,220.0
2021-11-24 10:39:09,2021-11-24 10:39:39,52,5087,2,C30P6,220.0
2021-11-24 10:42:31,2021-11-24 10:43:01,52,5087,3,C30P6,220.0
2021-11-24 10:46:01,2021-11-24 10:46:31,52,5087,4,C30P6,220.0
2021-11-24 10:49:35,2021-11-24 10:50:05,13,5093,1,C30P6,220.0
2021-11-24 10:52:50,2021-11-24 10:53:20,13,5093,2,C30P6,220.0
2021-11-24 10:55:58,2021-11-24 10:56:28,13,5093,3,C30P6,220.0
2021-11-24 10:58:58,2021-11-24 10:59:28,13,5093,4,C30P6,220.0
2021-11-24 11:04:54,2021-11-24 11:05:24,38,5102,1,C30P6,220.0
2021-11-24 11:07:32,2021-11-24 11:08:02,38,5102,2,C30P6,220.0
2021-11-24 11:10:30,2021-11-24 11:11:00,38,5102,3,C30P6,220.0
2021-11-24 11:13:17,2021-11-24 11:13:47,38,5102,4,C30P6,220.0
2021-11-24 11:20:55,2021-11-24 11:21:25,大21,5111,1,C30P6,220.0
2021-11-24 11:24:05,2021-11-24 11:24:35,大21,5111,2,C30P6,220.0
2021-11-24 11:27:38,2021-11-24 11:28:08,大21,5111,3,C30P6,220.0
2021-11-24 11:31:13,2021-11-24 11:31:43,大21,5111,4,C30P6,220.0
2021-11-24 11:33:56,2021-11-24 11:34:26,大21,5111,5,C30P6,220.0
2021-11-24 11:43:38,2021-11-24 11:44:08,07,5114,1,C30P6,220.0
2021-11-24 11:45:51,2021-11-24 11:46:21,07,5114,2,C30P6,220.0
2021-11-24 11:48:35,2021-11-24 11:49:05,07,5114,3,C30P6,220.0
2021-11-24 11:52:06,2021-11-24 11:52:36,07,5114,4,C30P6,220.0
2021-11-24 11:56:29,2021-11-24 11:56:59,大33,5122,1,C30P6,220.0
2021-11-24 11:58:46,2021-11-24 11:59:16,大33,5122,2,C30P6,220.0
2021-11-24 12:01:39,2021-11-24 12:02:09,大33,5122,3,C30P6,220.0
2021-11-24 12:04:29,2021-11-24 12:04:59,大33,5122,4,C30P6,220.0
2021-11-24 12:07:13,2021-11-24 12:07:43,大33,5122,5,C30P6,220.0
2021-11-24 12:10:20,2021-11-24 12:10:50,01,5131,1,C30P6,220.0
2021-11-24 12:13:06,2021-11-24 12:13:36,01,5131,2,C30P6,220.0
2021-11-24 12:15:56,2021-11-24 12:16:26,01,5131,3,C30P6,220.0
2021-11-24 12:18:40,2021-11-24 12:19:10,01,5131,4,C30P6,220.0
2021-11-24 12:33:06,2021-11-24 12:33:36,大26,5141,1,C30P6,220.0
2021-11-24 12:35:17,2021-11-24 12:35:47,大26,5141,2,C30P6,220.0
2021-11-24 12:38:47,2021-11-24 12:39:17,大26,5141,3,C30P6,220.0
2021-11-24 12:41:34,2021-11-24 12:42:04,大26,5141,4,C30P6,220.0
2021-11-24 12:44:28,2021-11-24 12:44:58,大26,5141,5,C30P6,220.0
2021-11-24 13:03:13,2021-11-24 13:03:43,大13,5159,1,C30P6,220.0
2021-11-24 13:05:24,2021-11-24 13:05:54,大13,5159,2,C30P6,220.0
2021-11-24 13:07:38,2021-11-24 13:08:08,大13,5159,3,C30P6,220.0
2021-11-24 13:09:49,2021-11-24 13:10:19,大13,5159,4,C30P6,220.0
2021-11-24 13:12:00,2021-11-24 13:12:30,大13,5159,5,C30P6,220.0
2021-11-24 13:27:27,2021-11-24 13:27:57,20,5173,1,C30P6,220.0
2021-11-24 13:29:38,2021-11-24 13:30:08,20,5173,2,C30P6,220.0
2021-11-24 13:33:04,2021-11-24 13:33:34,20,5173,3,C30P6,220.0
2021-11-24 13:35:19,2021-11-24 13:35:49,21,5178,1,C30P6,220.0
2021-11-24 13:37:35,2021-11-24 13:38:05,21,5178,2,C30P6,220.0
2021-11-24 13:39:46,2021-11-24 13:40:16,21,5178,3,C30P6,220.0
2021-11-24 13:53:35,2021-11-24 13:54:05,19,5187,1,C30P6,220.0
2021-11-24 13:55:58,2021-11-24 13:56:28,19,5187,2,C30P6,220.0
2021-11-24 13:58:35,2021-11-24 13:59:05,19,5187,3,C30P6,220.0
2021-11-24 14:03:52,2021-11-24 14:04:22,17,5193,1,C30P6,220.0
2021-11-24 14:06:03,2021-11-24 14:06:33,17,5193,2,C30P6,220.0
2021-11-24 14:08:19,2021-11-24 14:08:49,17,5193,3,C30P6,220.0
2021-11-24 06:54:07,2021-11-24 06:54:37,10,5014,1,C30,220.0
2021-11-24 06:56:45,2021-11-24 06:57:15,大30,5015,1,C30,220.0
2021-11-24 06:58:42,2021-11-24 06:59:12,大30,5015,2,C30,220.0
2021-11-24 07:00:41,2021-11-24 07:01:11,大30,5015,3,C30,220.0
2021-11-24 07:02:39,2021-11-24 07:03:09,大30,5015,4,C30,220.0
2021-11-24 07:04:37,2021-11-24 07:05:07,大30,5015,5,C30,220.0
2021-11-24 07:20:32,2021-11-24 07:21:02,49,5020,1,C30,220.0
2021-11-24 07:22:29,2021-11-24 07:22:59,49,5020,2,C30,220.0
2021-11-24 07:24:27,2021-11-24 07:24:57,49,5020,3,C30,220.0
2021-11-24 07:26:25,2021-11-24 07:26:55,49,5020,4,C30,220.0
2021-11-24 08:20:05,2021-11-24 08:20:35,52,5037,1,C30,220.0
2021-11-24 08:22:06,2021-11-24 08:22:36,52,5037,2,C30,220.0
2021-11-24 08:24:03,2021-11-24 08:24:33,52,5037,3,C30,220.0
2021-11-24 08:26:01,2021-11-24 08:26:31,52,5037,4,C30,220.0
2021-11-24 08:50:11,2021-11-24 08:50:41,18,5045,1,C30,220.0
2021-11-24 08:52:09,2021-11-24 08:52:39,18,5045,2,C30,220.0
2021-11-24 08:54:07,2021-11-24 08:54:37,18,5045,3,C30,220.0
2021-11-24 08:56:04,2021-11-24 08:56:34,18,5045,4,C30,220.0
2021-11-24 09:13:56,2021-11-24 09:14:26,大18,5053,1,C30,220.0
2021-11-24 09:15:56,2021-11-24 09:16:26,大18,5053,2,C30,220.0
2021-11-24 09:20:25,2021-11-24 09:20:55,大18,5053,3,C30,220.0
2021-11-24 09:22:11,2021-11-24 09:22:41,大18,5053,4,C30,220.0
2021-11-24 09:33:25,2021-11-24 09:33:55,21,5062,1,C30,220.0
2021-11-24 09:35:22,2021-11-24 09:35:52,21,5062,2,C30,220.0
2021-11-24 09:37:20,2021-11-24 09:37:50,21,5062,3,C30,220.0
2021-11-24 09:39:17,2021-11-24 09:39:47,21,5062,4,C30,220.0
2021-11-24 10:09:39,2021-11-24 10:10:09,16,5078,1,C30,220.0
2021-11-24 10:11:37,2021-11-24 10:12:07,16,5078,2,C30,220.0
2021-11-24 10:13:34,2021-11-24 10:14:04,16,5078,3,C30,220.0
2021-11-24 10:15:32,2021-11-24 10:16:02,16,5078,4,C30,220.0
2021-11-24 10:29:54,2021-11-24 10:30:24,大23,5084,1,C30,220.0
2021-11-24 10:31:52,2021-11-24 10:32:22,大23,5084,2,C30,220.0
2021-11-24 10:33:49,2021-11-24 10:34:19,大23,5084,3,C30,220.0
2021-11-24 10:35:47,2021-11-24 10:36:17,大23,5084,4,C30,220.0
2021-11-24 12:11:26,2021-11-24 12:11:56,06,5132,1,C30,220.0
2021-11-24 12:13:23,2021-11-24 12:13:53,06,5132,2,C30,220.0
2021-11-24 12:15:21,2021-11-24 12:15:51,06,5132,3,C30,220.0
2021-11-24 12:17:36,2021-11-24 12:18:06,06,5132,4,C30,220.0
2021-11-24 12:20:42,2021-11-24 12:21:12,43,5138,1,C30,220.0
2021-11-24 12:22:43,2021-11-24 12:23:13,43,5138,2,C30,220.0
2021-11-24 12:24:40,2021-11-24 12:25:10,43,5138,3,C30,220.0
2021-11-24 12:26:38,2021-11-24 12:27:08,43,5138,4,C30,220.0
2021-11-24 12:50:54,2021-11-24 12:51:24,38,5158,1,C30,220.0
2021-11-24 12:52:52,2021-11-24 12:53:22,38,5158,2,C30,220.0
